price,view,sqft_living,sqft_lot,bedrooms,bathrooms
475000.0,NONE,3470,117612,5,10
390000.0,NONE,1650,6250,2,7
425000.0,NONE,1180,3750,2,2
725000.0,NONE,3110,5000,5,10
605000.0,NONE,2080,12134,2,7
302000.0,NONE,1600,1950,2,2
886000.0,NONE,2380,6000,2,7
540000.0,NONE,1630,6120,3,5
435000.0,NONE,1910,8400,3,7
409000.0,NONE,3140,10752,3,11
405000.0,NONE,1250,7280,2,2
560200.0,NONE,1990,3984,2,8
324000.0,NONE,2110,7208,3,5
390000.0,NONE,2490,8290,3,8
414000.0,NONE,800,5000,1,2
441500.0,NONE,2360,4670,2,8
375000.0,NONE,1770,5146,2,8
668500.0,NONE,2710,5500,3,8
540000.0,NONE,1940,10202,4,4
1040000.0,GOOD,3450,11240,3,11
758000.0,NONE,2410,9549,3,9
949880.0,NONE,2290,10687,3,7
570000.0,NONE,1030,4089,2,2
736000.0,NONE,2290,12047,3,8
670000.0,NONE,1490,4400,2,4
1130000.0,NONE,2370,8400,3,5
650000.0,NONE,1930,3976,3,6
690000.0,NONE,1600,4000,1,5
610000.0,NONE,2240,45738,3,7
413500.0,NONE,770,4000,1,2
765000.0,AVERAGE,2300,9752,2,8
828200.0,NONE,3400,7081,3,9
205000.0,NONE,900,4397,1,2
465000.0,NONE,1450,5175,2,8
556000.0,NONE,2240,5402,3,8
540000.0,NONE,1780,4169,3,8
423000.0,NONE,2320,4254,3,8
375000.0,NONE,1590,14766,2,5
173250.0,NONE,990,12696,2,2
599900.0,NONE,2605,12030,2,4
646000.0,NONE,2870,4461,4,9
1080000.0,AVERAGE,5180,17811,4,17
558000.0,NONE,2180,3870,3,6
354000.0,NONE,850,5225,1,2
670000.0,NONE,2250,4200,3,6
1130000.0,AVERAGE,3100,9378,5,15
267500.0,NONE,1747,12250,1,2
299800.0,NONE,2410,4708,3,8
430000.0,NONE,2070,9120,3,5
775000.0,NONE,1860,3040,4,2
333000.0,NONE,950,5214,2,2
336000.0,NONE,1060,11765,2,6
323000.0,NONE,880,1712,1,2
575000.0,NONE,2550,56628,3,8
328000.0,NONE,1550,2079,1,7
572500.0,NONE,1590,4600,2,2
600000.0,NONE,1650,5100,2,5
412000.0,NONE,2430,7242,3,10
827500.0,NONE,1810,7200,2,8
300000.0,NONE,2890,17349,3,8
415000.0,NONE,1280,5040,2,8
750000.0,NONE,3410,4056,6,9
800000.0,NONE,2220,4000,2,9
420000.0,NONE,1060,6000,2,2
266000.0,NONE,1120,8250,2,4
499000.0,NONE,2680,10590,3,8
440000.0,NONE,1770,5750,3,4
495000.0,NONE,2950,12196,2,6
630000.0,NONE,1260,5300,1,5
424000.0,NONE,1430,6818,2,5
760000.0,NONE,2730,36183,3,8
650000.0,NONE,3270,15704,3,12
248500.0,NONE,1720,10018,3,5
379600.0,NONE,1270,12420,2,5
538000.0,NONE,3260,10032,3,8
530000.0,NONE,2050,6360,3,8
545000.0,NONE,2050,9720,3,7
925000.0,NONE,3580,35261,3,10
565000.0,NONE,1960,48787,3,9
405100.0,NONE,840,3522,1,2
502000.0,NONE,1300,8800,2,5
425000.0,NONE,1260,3000,2,7
233500.0,NONE,1650,2958,2,7
287000.0,AVERAGE,1710,10341,2,8
190000.0,NONE,1180,8775,2,2
666000.0,NONE,2780,31510,2,7
330000.0,NONE,950,3090,1,2
353000.0,NONE,1920,4627,3,9
260000.0,NONE,750,6720,1,2
680000.0,NONE,2060,2551,2,8
921000.0,NONE,2380,11200,2,7
319000.0,NONE,750,6380,1,2
280000.0,NONE,1160,10881,2,2
220000.0,NONE,1050,6300,2,2
219000.0,NONE,1740,5200,2,4
528000.0,NONE,2050,7171,3,9
405000.0,NONE,1980,8100,2,5
372977.0,NONE,1690,1618,2,8
934550.0,AVERAGE,2320,5900,3,11
975000.0,NONE,2290,5350,3,7
800866.0,NONE,3180,13806,4,8
950000.0,NONE,3470,16264,6,12
624000.0,NONE,1540,4140,3,10
310000.0,NONE,1050,9876,2,2
315000.0,NONE,1480,6800,2,5
675000.0,NONE,1010,5973,2,6
490000.0,NONE,1660,8208,2,5
600000.0,NONE,2760,6350,4,7
154000.0,GOOD,1040,20524,1,2
480000.0,GOOD,2220,6500,3,5
196900.0,NONE,1270,7500,2,2
735000.0,NONE,2960,39370,2,11
205500.0,NONE,1330,8748,2,6
357186.0,NONE,1210,1040,1,5
275000.0,NONE,2120,6754,3,8
248500.0,NONE,2090,12026,2,5
350000.0,NONE,2680,7836,2,8
390000.0,NONE,1790,47250,3,9
390000.0,NONE,1950,12240,2,9
660000.0,NONE,3740,14913,4,7
310000.0,NONE,1140,8263,2,5
717000.0,NONE,2480,5137,2,8
260000.0,NONE,2580,11250,4,8
745000.0,NONE,2290,5001,2,6
470000.0,NONE,2320,12042,3,8
429000.0,NONE,2530,8820,2,8
220000.0,NONE,1400,7140,3,6
497000.0,NONE,2060,1850,2,10
716100.0,NONE,1640,4000,2,2
371000.0,NONE,1960,94525,3,2
379000.0,NONE,3000,25175,4,9
937500.0,NONE,1320,8500,2,2
720000.0,NONE,1760,4500,3,6
616000.0,FAIR,2130,2306,2,11
259000.0,NONE,1390,7120,2,6
538000.0,NONE,1400,3825,2,5
605000.0,NONE,3230,9576,2,9
369950.0,NONE,1110,7603,2,2
310000.0,NONE,1670,4220,2,8
227500.0,NONE,1540,9450,2,2
274000.0,NONE,2090,7400,3,7
410000.0,NONE,1410,8088,2,6
354800.0,NONE,1370,78408,2,6
650000.0,NONE,1910,5120,3,7
353000.0,NONE,1678,13862,2,6
224975.0,NONE,960,12745,2,2
600000.0,FAIR,2080,13054,1,5
437500.0,NONE,1790,7700,2,7
567000.0,NONE,2540,6093,2,8
225000.0,NONE,1790,11656,4,4
255000.0,NONE,940,9330,1,2
370000.0,NONE,900,4600,1,2
675000.0,NONE,1900,8800,3,5
285000.0,NONE,1440,4268,2,2
310000.0,NONE,2070,37904,2,5
475000.0,NONE,2240,7245,3,8
410000.0,NONE,3320,5034,3,8
895000.0,NONE,1950,5950,3,7
375000.0,NONE,1240,7733,2,4
349000.0,NONE,1830,4694,3,8
650500.0,NONE,1740,4400,2,5
760000.0,NONE,1410,15120,2,5
480000.0,NONE,2050,3960,3,9
689000.0,NONE,3220,16145,3,9
415000.0,NONE,1960,5000,2,5
195000.0,NONE,1070,6110,2,5
318000.0,NONE,2820,9956,4,8
404000.0,NONE,4060,35621,3,10
339950.0,NONE,800,3090,1,2
215000.0,NONE,1260,7897,2,2
339900.0,NONE,2420,7423,2,8
285000.0,NONE,810,3211,0,4
550000.0,NONE,1600,5000,2,2
430000.0,NONE,1350,9000,3,2
219000.0,NONE,970,7790,2,2
555000.0,NONE,1780,4750,1,4
233000.0,NONE,1350,7686,2,6
248000.0,NONE,1840,19501,2,5
454000.0,NONE,2550,9200,4,7
950000.0,NONE,1700,4418,3,8
359000.0,NONE,2430,7857,2,8
407500.0,NONE,2740,8230,4,6
224000.0,NONE,1560,7300,2,4
210000.0,NONE,1040,4590,1,2
261000.0,NONE,1820,9824,3,5
719000.0,NONE,1833,1706,2,10
440000.0,NONE,2160,3738,2,8
525000.0,NONE,2100,10362,2,9
375000.0,NONE,1370,9720,2,4
428000.0,NONE,1414,1960,1,8
988830.0,NONE,4115,7910,4,11
199950.0,NONE,1550,6225,2,5
840000.0,NONE,2100,3671,3,7
285000.0,NONE,1160,7006,2,5
330000.0,NONE,3597,4972,4,8
147500.0,NONE,1230,10125,2,4
320000.0,NONE,2190,7125,3,8
382500.0,NONE,1040,9000,2,5
596000.0,NONE,2270,10000,3,7
220000.0,NONE,1950,7280,3,7
325000.0,NONE,1880,6818,2,8
679950.0,NONE,2850,5664,3,8
175000.0,NONE,1160,6911,1,2
268000.0,FAIR,1370,10050,2,5
715000.0,NONE,3260,110579,3,12
600000.0,NONE,3170,36384,6,7
950000.0,NONE,3450,35880,4,8
475000.0,AVERAGE,1490,224334,1,5
700000.0,NONE,1460,78408,2,4
275000.0,NONE,1300,20700,2,5
369500.0,NONE,1300,20700,2,5
215000.0,NONE,1540,7575,3,6
593450.0,NONE,2130,7172,3,7
498800.0,NONE,1350,4614,1,5
849000.0,NONE,2450,6534,4,11
1150000.0,NONE,1940,4875,3,8
825000.0,AVERAGE,2890,5110,4,8
265000.0,NONE,1680,9769,2,5
285000.0,NONE,1960,10400,3,7
240000.0,NONE,1590,7931,2,5
261000.0,NONE,1390,17739,3,2
330000.0,NONE,2440,7350,3,5
250000.0,NONE,1850,7560,3,6
350000.0,NONE,2800,9538,3,8
930000.0,NONE,3780,35273,2,8
275000.0,NONE,1910,8050,2,6
325000.0,NONE,2460,7620,3,7
255000.0,FAIR,810,5000,0,2
562200.0,NONE,1900,5250,2,4
952000.0,GOOD,3490,88909,1,5
365000.0,NONE,2200,7350,2,8
332900.0,NONE,1190,11996,2,4
721000.0,NONE,2040,18360,2,7
487275.0,NONE,2400,3986,3,8
310000.0,NONE,1670,5791,2,8
245000.0,NONE,990,4800,1,2
325000.0,NONE,2920,10573,2,5
550000.0,NONE,1840,9401,2,5
350000.0,NONE,910,4500,1,2
599000.0,NONE,2950,72309,4,8
259950.0,NONE,1240,9500,2,4
240000.0,NONE,1980,7264,3,8
186000.0,NONE,1200,10080,2,2
395000.0,NONE,1280,15028,2,4
475000.0,NONE,3150,5757,3,8
815000.0,NONE,3500,10794,4,12
572000.0,NONE,1680,13751,2,4
419500.0,NONE,1360,3188,2,8
298700.0,NONE,2110,7350,2,7
549000.0,EXCELLENT,2034,13392,1,2
278000.0,NONE,1900,9994,2,4
455000.0,NONE,2380,4500,3,6
925000.0,AVERAGE,4050,13495,4,12
465000.0,NONE,1120,1201,1,4
620000.0,NONE,2850,2970,3,14
499900.0,NONE,2360,7650,3,7
620000.0,NONE,2540,11422,4,10
450000.0,NONE,1160,6120,2,5
690000.0,NONE,2710,2147,3,12
832500.0,NONE,1870,9527,2,6
245000.0,NONE,1010,9678,2,2
820000.0,NONE,2980,18935,2,8
369000.0,NONE,2420,6495,3,9
1050000.0,NONE,3830,8331,3,11
653000.0,AVERAGE,3040,5067,2,10
220650.0,NONE,1460,10500,1,5
300000.0,NONE,1940,6355,4,10
970000.0,AVERAGE,3780,20023,3,12
360000.0,NONE,1950,5451,3,8
672500.0,NONE,2450,5760,2,8
268000.0,NONE,1730,7020,3,4
440000.0,NONE,1690,3245,3,4
590000.0,NONE,2290,11072,3,8
359000.0,NONE,2710,22860,3,7
266500.0,NONE,1880,7632,3,5
635000.0,NONE,2930,8679,3,8
559000.0,NONE,3110,217800,2,8
895000.0,NONE,3480,38985,3,8
625000.0,NONE,1110,118047,1,4
650000.0,NONE,2440,9320,3,7
312500.0,NONE,2280,7840,3,5
225000.0,NONE,900,6099,2,2
425000.0,NONE,1980,8400,3,5
329999.0,NONE,3360,41250,2,9
572000.0,NONE,2340,9225,4,7
386500.0,NONE,3110,5048,3,8
452000.0,NONE,980,5000,1,2
278000.0,NONE,1480,6324,3,6
474900.0,NONE,1800,43647,2,7
450000.0,NONE,2130,6574,1,5
611000.0,NONE,1270,5100,1,2
214100.0,NONE,1150,2064,1,8
317000.0,NONE,1840,5011,2,8
1000000.0,FAIR,3180,12528,3,12
1000000.0,FAIR,1510,5700,4,9
525000.0,NONE,3070,7200,3,8
436000.0,NONE,1800,6680,2,7
450000.0,NONE,1540,9154,2,5
588500.0,NONE,2330,14892,2,5
340000.0,NONE,1400,8374,3,5
482000.0,NONE,2846,85377,3,8
749000.0,NONE,3380,7126,2,8
330000.0,NONE,1440,7875,2,4
568000.0,NONE,1740,1279,2,8
239000.0,NONE,1470,8925,2,5
528000.0,NONE,2810,4932,2,8
385000.0,NONE,2090,5102,3,10
825000.0,AVERAGE,4110,14219,3,11
815000.0,FAIR,3230,5000,4,11
625000.0,NONE,2601,34335,3,8
690000.0,GOOD,2070,6000,2,5
210000.0,NONE,1660,7440,2,2
599000.0,NONE,1590,4280,3,2
860000.0,NONE,1860,5584,2,5
147200.0,NONE,1420,9600,2,2
476900.0,NONE,1240,5758,2,2
450000.0,NONE,2500,36254,3,8
570000.0,NONE,2640,11816,3,8
567500.0,NONE,1440,3060,2,2
790000.0,AVERAGE,3030,20446,4,11
875000.0,NONE,1820,12686,2,4
490000.0,NONE,2220,10275,2,6
335000.0,NONE,2430,9133,2,5
550000.0,NONE,1670,10798,2,5
385000.0,NONE,1180,10541,2,5
395000.0,NONE,1620,8085,2,5
650000.0,NONE,1030,5750,1,2
637000.0,NONE,2900,5803,3,9
692500.0,NONE,3420,9900,2,7
322400.0,NONE,1710,15844,2,5
233500.0,NONE,1580,10517,2,4
400000.0,NONE,1230,11413,2,6
547000.0,NONE,2200,4080,4,8
519000.0,FAIR,2570,13054,4,7
1030000.0,AVERAGE,3320,19850,3,12
365000.0,NONE,1090,6435,2,2
699000.0,NONE,2970,36817,4,9
525000.0,NONE,1970,8000,2,5
430000.0,NONE,3220,8936,3,10
325000.0,NONE,1600,7500,2,2
279000.0,NONE,670,6300,1,2
805000.0,NONE,2360,4750,3,5
419950.0,NONE,2150,3962,2,10
425000.0,NONE,620,4455,1,2
446000.0,NONE,1730,5922,3,5
455000.0,NONE,2500,7860,4,6
226550.0,NONE,990,4440,2,2
764000.0,NONE,1420,4080,2,6
439950.0,NONE,2170,15000,2,7
453000.0,NONE,1880,5100,3,6
219950.0,NONE,1300,9620,2,2
702500.0,NONE,2360,6750,2,4
285000.0,NONE,1780,12231,2,4
798750.0,NONE,2160,2578,1,7
320000.0,AVERAGE,950,5316,1,2
425000.0,NONE,1680,14630,2,5
540000.0,NONE,2290,4450,3,8
1060000.0,AVERAGE,4140,14757,3,19
576000.0,NONE,1500,13891,2,5
525000.0,NONE,1720,7200,2,5
324950.0,NONE,2641,8615,3,8
600000.0,NONE,4930,77536,2,8
464000.0,NONE,2460,5400,2,8
266000.0,NONE,1995,7102,3,7
775000.0,NONE,3010,74390,2,8
415000.0,NONE,1270,4800,2,5
550000.0,GOOD,3080,6731,3,9
235000.0,NONE,1670,7606,2,7
280000.0,NONE,1470,8089,2,6
459000.0,NONE,1730,7807,2,5
195000.0,NONE,1070,7615,2,2
235000.0,NONE,1660,8738,2,4
711800.0,NONE,2410,16650,3,7
440000.0,NONE,1040,1032,2,8
515000.0,NONE,970,3300,1,2
560000.0,NONE,2340,12443,2,5
340000.0,NONE,1880,11249,2,5
600000.0,NONE,1110,3500,1,2
764000.0,NONE,2790,7938,3,8
337000.0,NONE,1590,8779,3,6
249000.0,NONE,1200,7552,3,2
350000.0,NONE,3200,35782,2,10
269950.0,NONE,1510,6000,2,7
735000.0,NONE,1880,108900,2,5
475000.0,NONE,2110,7560,3,7
339000.0,NONE,2350,8459,2,6
600000.0,AVERAGE,3270,15160,3,12
397500.0,NONE,2220,4760,3,5
460000.0,NONE,1760,9055,2,6
370000.0,NONE,2200,5207,3,9
250000.0,NONE,1550,7296,3,2
1100000.0,NONE,5070,60123,3,13
430000.0,NONE,1040,1516,1,7
1090000.0,NONE,2560,4000,2,4
670000.0,NONE,1850,8160,2,5
461550.0,NONE,2090,11895,2,4
479990.0,NONE,2010,2386,2,8
643000.0,NONE,2518,4663,3,8
607000.0,NONE,2810,12813,2,9
625000.0,NONE,2600,10092,2,8
731100.0,NONE,2060,8778,2,8
859000.0,GOOD,2920,434728,2,8
435000.0,NONE,2130,10375,3,8
465000.0,NONE,2290,15600,2,10
740000.0,NONE,1230,6380,2,2
740000.0,NONE,2020,9478,2,5
250000.0,NONE,1430,7280,2,6
656000.0,NONE,2270,1763,1,8
300000.0,NONE,1910,8058,3,8
643000.0,NONE,1780,214315,2,4
311000.0,NONE,2690,6124,3,8
360000.0,NONE,1330,7482,2,5
475000.0,NONE,3060,10043,3,8
469950.0,NONE,1760,1778,2,11
240000.0,NONE,1570,8750,2,5
232000.0,NONE,960,8100,1,2
350000.0,NONE,1680,81893,2,6
803000.0,NONE,1440,33747,1,2
355000.0,NONE,1960,7000,2,7
475000.0,AVERAGE,1790,2250,3,6
823000.0,NONE,2560,9825,2,8
395000.0,NONE,1010,3060,1,4
499000.0,NONE,2560,5250,3,13
420000.0,NONE,1200,3136,1,5
961500.0,NONE,3910,14000,2,8
833000.0,NONE,2260,12238,3,5
479000.0,NONE,2110,11319,2,7
1150000.0,NONE,3340,10422,3,8
267000.0,NONE,1400,8100,2,2
555000.0,NONE,1760,94525,3,5
490000.0,NONE,2010,9725,2,8
619000.0,NONE,2300,3400,3,6
569950.0,NONE,2510,28185,4,9
549000.0,NONE,1340,3000,2,6
422500.0,NONE,1560,7245,2,5
400000.0,FAIR,3350,9681,3,12
692500.0,NONE,3710,7984,3,9
310000.0,NONE,2430,5499,3,8
499900.0,AVERAGE,2430,8820,2,5
492000.0,NONE,2100,7335,2,7
460000.0,NONE,1880,40575,1,8
800000.0,NONE,1630,2640,2,8
832600.0,NONE,1640,4200,3,2
470000.0,NONE,2310,7350,3,9
542000.0,NONE,1930,4500,1,6
308130.0,GOOD,2300,7500,3,8
310000.0,NONE,1050,2699,1,2
235000.0,NONE,1500,8015,1,2
215000.0,NONE,1150,7560,2,2
210000.0,NONE,1920,10403,3,4
730000.0,NONE,3660,150282,3,9
245000.0,NONE,1720,9342,2,5
540000.0,EXCELLENT,2100,20018,2,7
299000.0,NONE,2400,6078,3,8
510000.0,NONE,2540,40106,2,8
198000.0,NONE,2080,7200,3,5
950000.0,NONE,3400,7452,4,11
300000.0,NONE,2200,7600,3,5
528000.0,NONE,2140,8580,4,5
507000.0,AVERAGE,3850,16249,4,11
770000.0,NONE,4270,6384,3,11
255000.0,NONE,1340,7210,2,5
220000.0,NONE,1100,3451,0,4
690700.0,NONE,2870,5349,4,9
447000.0,NONE,1320,8380,1,2
755000.0,NONE,2150,4505,5,6
700000.0,NONE,2470,6000,3,4
250000.0,NONE,1910,7700,3,9
320000.0,NONE,2130,6969,2,8
565000.0,NONE,2240,14667,3,8
754300.0,NONE,1800,4500,4,9
650000.0,AVERAGE,2160,9000,2,4
529888.0,NONE,3140,8455,3,8
432000.0,NONE,1920,9812,2,8
235000.0,NONE,1050,7670,2,2
994900.0,NONE,3695,6556,3,12
489000.0,NONE,3910,8442,3,8
800000.0,NONE,3010,7427,3,9
370000.0,NONE,1370,9957,3,4
436000.0,NONE,2080,9600,3,9
395000.0,NONE,2250,3757,2,8
377691.0,NONE,2120,8399,4,5
370000.0,GOOD,2220,5185,4,10
515000.0,NONE,1440,4394,2,8
169000.0,NONE,910,7686,2,2
475000.0,NONE,1270,4268,2,2
420000.0,NONE,2480,6180,2,8
822000.0,NONE,2410,13300,2,6
485000.0,NONE,1570,6810,2,7
270000.0,NONE,1900,8505,3,2
300000.0,NONE,2590,11250,5,8
878000.0,NONE,3810,7728,3,8
590000.0,NONE,2290,4203,2,8
611900.0,AVERAGE,1220,2100,0,7
240000.0,NONE,1100,7373,2,5
395000.0,NONE,2810,10951,3,8
169000.0,NONE,890,7110,2,2
200500.0,NONE,1280,14972,2,6
308000.0,NONE,2320,7140,2,8
290256.0,NONE,1720,7885,2,7
279950.0,NONE,1530,8800,2,5
195000.0,NONE,1580,7875,2,5
630000.0,NONE,1360,13000,2,2
478000.0,NONE,1640,3896,2,7
835000.0,AVERAGE,2520,6690,2,7
639000.0,NONE,1400,2421,2,7
623000.0,NONE,2300,12633,3,9
220000.0,NONE,1900,7680,2,5
526000.0,NONE,2000,18099,2,7
243500.0,NONE,900,5016,1,2
750000.0,NONE,2980,4930,3,8
329000.0,NONE,1850,9126,3,6
525000.0,NONE,1570,4000,3,2
190000.0,NONE,670,3101,1,2
772650.0,NONE,2660,10800,3,8
355000.0,NONE,2110,4038,2,8
650000.0,NONE,1970,54450,2,5
678500.0,AVERAGE,1210,3600,2,9
669950.0,NONE,2670,11877,3,8
850000.0,NONE,3000,18450,2,7
572000.0,NONE,2200,3885,2,9
492450.0,NONE,1540,13002,2,5
813000.0,NONE,2080,11866,2,5
710000.0,NONE,1780,9732,2,6
792500.0,NONE,1960,2400,2,4
389000.0,NONE,2080,12972,2,6
675000.0,AVERAGE,2070,2833,2,7
352000.0,NONE,760,33801,1,1
1050000.0,NONE,4020,11588,3,11
768500.0,NONE,3620,10400,3,5
500000.0,NONE,2330,7778,3,6
685000.0,NONE,1460,8800,2,8
648475.0,NONE,2250,5700,3,9
655000.0,NONE,2850,6600,5,18
895000.0,NONE,2640,4000,3,9
368000.0,NONE,2720,7350,3,8
997000.0,NONE,3430,13609,3,12
335000.0,NONE,1990,19991,2,9
250000.0,NONE,1170,7258,2,6
278500.0,NONE,1390,8980,2,5
260000.0,NONE,1540,7300,3,4
162500.0,NONE,760,6141,1,2
239000.0,NONE,1280,8316,3,2
600000.0,NONE,2990,5122,3,8
350000.0,NONE,1770,7778,3,7
852500.0,NONE,3830,8131,4,13
485000.0,NONE,2870,5490,2,8
299000.0,NONE,1520,8320,2,2
227450.0,NONE,660,6509,1,2
383000.0,NONE,1800,5612,2,2
835000.0,NONE,3570,392475,1,11
760000.0,NONE,3050,2992,4,4
532500.0,NONE,820,3000,1,2
635000.0,NONE,3610,26359,2,8
438500.0,NONE,1490,3072,2,6
545500.0,NONE,1560,9361,2,8
675000.0,NONE,1660,9549,2,5
450000.0,NONE,1180,4080,2,5
199999.0,NONE,960,10815,2,2
375000.0,NONE,1630,16170,2,4
600000.0,NONE,2260,43847,3,7
292600.0,NONE,1520,7123,2,4
1040000.0,NONE,3050,8904,4,9
610000.0,NONE,1000,4959,2,2
397450.0,NONE,2650,9451,3,8
382000.0,NONE,1750,15528,2,7
370000.0,NONE,1770,7667,2,7
520000.0,NONE,1770,7667,2,7
260000.0,NONE,770,7906,1,2
890000.0,NONE,3370,7200,3,8
344000.0,NONE,2130,8412,4,6
205000.0,NONE,1050,8498,2,2
379000.0,NONE,2803,8550,4,8
424240.0,NONE,2080,12094,2,6
589950.0,NONE,2080,12094,2,6
582000.0,FAIR,2120,4650,3,5
349000.0,NONE,2550,7709,2,8
658000.0,NONE,1290,12005,2,2
294000.0,NONE,1790,5000,4,9
690000.0,NONE,2720,7598,4,12
600000.0,AVERAGE,1040,5000,2,2
199990.0,NONE,840,5200,2,2
220000.0,NONE,1650,8850,2,5
440000.0,NONE,2080,15750,3,7
439990.0,NONE,1540,1994,3,8
815000.0,NONE,3880,7208,3,8
535000.0,NONE,1860,3766,3,7
215000.0,NONE,1280,10016,2,5
605000.0,NONE,3200,35012,2,8
349900.0,NONE,2200,7278,2,8
495000.0,NONE,1570,5510,2,2
515100.0,NONE,2074,4900,2,8
620000.0,NONE,2450,55387,3,8
657500.0,NONE,2520,10370,3,7
250000.0,AVERAGE,2190,8250,4,5
385000.0,AVERAGE,2190,8250,4,5
307000.0,NONE,2320,7500,2,4
288000.0,NONE,1370,9253,2,8
226450.0,NONE,1730,7200,2,5
390000.0,NONE,1640,6991,2,8
350000.0,NONE,1300,10236,2,2
368000.0,NONE,1560,7884,2,4
469000.0,NONE,1120,4284,1,2
865000.0,NONE,2670,150270,2,7
515000.0,NONE,3810,15916,4,8
410000.0,NONE,1440,8560,2,5
210000.0,NONE,1200,43560,3,2
460000.0,NONE,1520,7700,2,5
241500.0,NONE,2500,9654,3,8
322200.0,NONE,2010,19000,3,7
279000.0,AVERAGE,1210,6000,3,2
303000.0,NONE,1100,27007,1,2
420000.0,NONE,1050,6615,2,4
249000.0,NONE,2120,18335,2,5
294950.0,NONE,1240,8840,2,2
335000.0,NONE,1270,4800,2,5
520000.0,NONE,1250,3708,1,2
560000.0,NONE,1740,8800,3,5
243400.0,NONE,1730,7464,3,4
405000.0,NONE,1240,14404,2,6
495000.0,NONE,1670,14695,1,2
350000.0,NONE,2140,7095,3,8
368500.0,NONE,2530,7601,4,9
99000.0,NONE,960,8236,1,2
1070000.0,NONE,4130,12320,3,13
430000.0,NONE,1710,7724,3,5
412500.0,NONE,1490,8475,2,4
1120000.0,NONE,4750,62365,3,11
915000.0,NONE,3400,35062,3,8
535000.0,NONE,2210,7620,2,8
390000.0,NONE,1650,8676,2,4
499000.0,NONE,1260,3135,2,4
375000.0,NONE,1960,7955,2,2
349000.0,NONE,1800,7620,3,8
635000.0,NONE,1940,7482,2,7
682000.0,NONE,2820,8009,3,9
321027.0,NONE,2820,16770,3,7
150000.0,NONE,720,4120,1,2
410000.0,NONE,1640,17583,2,5
449950.0,NONE,1560,4080,2,6
194990.0,NONE,1560,7144,5,8
475000.0,NONE,1910,8775,3,5
530000.0,NONE,1570,3000,4,5
319950.0,NONE,2038,7643,3,8
210000.0,NONE,1720,9435,2,7
485000.0,NONE,1670,3330,2,9
774000.0,NONE,2830,10240,3,9
478000.0,NONE,1690,8208,3,6
385000.0,NONE,1620,5280,3,8
595000.0,NONE,2360,43017,3,8
285000.0,NONE,1480,7117,2,4
723000.0,NONE,2700,4004,3,8
279000.0,NONE,1780,16000,2,4
195000.0,NONE,1430,7560,2,4
625000.0,NONE,2160,2192,1,2
270000.0,NONE,1800,9314,2,5
559000.0,NONE,1930,5520,1,6
474000.0,NONE,1960,14834,3,7
303500.0,NONE,1920,7345,3,8
350000.0,NONE,1470,8645,2,5
367500.0,NONE,2980,10064,4,10
595000.0,NONE,2980,10064,4,10
589000.0,NONE,2360,118483,2,6
585000.0,NONE,1790,87213,2,5
482975.0,NONE,2130,8801,2,7
365500.0,NONE,2030,4499,3,8
570000.0,NONE,1790,7800,3,6
335000.0,NONE,2260,8040,2,8
767500.0,NONE,2350,4815,3,6
386591.0,NONE,1690,1613,2,8
279000.0,NONE,1320,5750,2,2
620000.0,NONE,2690,32780,3,8
407000.0,FAIR,2810,23400,3,7
364250.0,NONE,2280,213879,2,8
399000.0,NONE,2870,9292,3,8
766950.0,NONE,3030,30007,2,8
710000.0,NONE,2940,4232,3,9
320000.0,NONE,1190,4120,2,2
300000.0,NONE,1800,3253,2,8
263000.0,NONE,1580,9187,2,5
445000.0,NONE,1730,4408,2,8
554000.0,NONE,1910,9001,2,6
335000.0,NONE,1000,5100,1,5
307000.0,NONE,2520,6964,3,9
404000.0,NONE,1420,8160,2,2
775000.0,NONE,3080,5250,3,12
220000.0,AVERAGE,1060,9126,2,2
518000.0,NONE,2160,9750,3,8
315000.0,NONE,1940,2550,0,7
572650.0,NONE,2250,11349,3,8
350000.0,NONE,1620,9205,1,2
285000.0,NONE,920,5850,1,2
231000.0,NONE,1370,7247,2,8
179000.0,NONE,920,5200,2,2
244000.0,NONE,1360,9625,2,4
185850.0,NONE,1630,11662,2,4
610000.0,NONE,3610,12033,5,8
419000.0,NONE,3010,9155,3,8
779000.0,AVERAGE,2320,6400,2,5
695000.0,NONE,3290,14134,4,10
319900.0,AVERAGE,2040,7580,2,8
329000.0,NONE,1920,7700,2,9
475226.0,NONE,2120,4512,2,8
638000.0,NONE,2170,5000,2,8
440000.0,NONE,1330,15873,1,4
214000.0,NONE,1580,5080,2,6
600000.0,GOOD,3580,14217,2,9
935000.0,NONE,2580,4500,3,6
630000.0,AVERAGE,1930,10210,3,5
575000.0,NONE,2120,4780,2,8
345000.0,NONE,1990,20466,2,8
323000.0,NONE,1310,9690,3,5
425000.0,NONE,2670,13218,2,8
411000.0,NONE,1910,108900,1,7
299800.0,NONE,1530,9000,3,4
823000.0,NONE,2920,5000,5,5
200000.0,NONE,1010,8108,2,2
359950.0,NONE,1820,3899,3,8
375000.0,NONE,2090,8325,3,8
295000.0,NONE,2200,89298,1,5
250000.0,NONE,2250,7882,3,10
497000.0,NONE,1450,1387,2,7
520000.0,NONE,2280,8798,3,8
365000.0,NONE,2720,6781,3,12
459900.0,NONE,2250,8000,2,7
158000.0,NONE,1090,6090,2,6
294700.0,NONE,1970,9600,2,6
439950.0,NONE,2780,15075,3,7
899000.0,GOOD,2290,40946,3,7
535000.0,NONE,2330,12141,2,5
