,id,price,date,yr_renovated,yr_built,condition,grade,view,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
1387,4102000075,275000.0,5/22/2014,,1962,5,4,NONE,NO,98022,47.2653,-121.91,NO,NONE,Very Good,7 Average,98022
1388,8078460550,651000.0,5/13/2014,,1993,3,5,NONE,NO,98074,47.6334,-122.021,NO,NONE,Average,8 Good,98074
1389,2710600070,439000.0,2/4/2015,,1949,3,4,NONE,NO,98115,47.6767,-122.286,NO,NONE,Average,7 Average,98115
1390,37000435,325000.0,2/14/2015,,1955,4,4,NONE,NO,98146,47.5141,-122.377,NO,NONE,Good,7 Average,98146
1391,5100401414,490000.0,5/2/2014,1994.0,1938,3,4,NONE,NO,98115,47.6924,-122.322,NO,NONE,Average,7 Average,98115
1392,5631500254,519900.0,10/7/2014,,1999,3,6,NONE,NO,98028,47.7361,-122.234,NO,NONE,Average,9 Better,98028
1393,8567300140,545000.0,7/23/2014,,1984,3,6,NONE,NO,98038,47.4054,-122.03,NO,NONE,Average,9 Better,98038
1395,2205500400,542000.0,5/14/2014,,1955,4,4,NONE,NO,98006,47.5765,-122.147,NO,NONE,Good,7 Average,98006
1396,1726069084,465000.0,12/8/2014,,1961,4,4,NONE,NO,98077,47.7358,-122.076,NO,NONE,Good,7 Average,98077
1397,8682291840,408000.0,3/31/2015,,2006,3,5,NONE,N/A,98053,47.72,-122.024,,NONE,Average,8 Good,98053
1398,5003600240,292000.0,12/4/2014,,2000,3,5,NONE,NO,98030,47.3631,-122.192,NO,NONE,Average,8 Good,98030
1399,5636000400,253000.0,5/7/2014,,1994,3,4,NONE,NO,98010,47.3277,-122.001,NO,NONE,Average,7 Average,98010
1400,3298700125,280000.0,9/5/2014,,1942,5,3,NONE,NO,98106,47.5232,-122.354,NO,NONE,Very Good,6 Low Average,98106
1401,7880000060,658588.0,6/4/2014,,1986,3,7,NONE,NO,98027,47.4871,-122.065,NO,NONE,Average,10 Very Good,98027
1402,7811200310,635000.0,12/16/2014,,1969,4,5,NONE,N/A,98005,47.5897,-122.156,,NONE,Good,8 Good,98005
1403,5255690160,439000.0,10/9/2014,,1978,3,5,NONE,N/A,98011,47.7746,-122.197,,NONE,Average,8 Good,98011
1404,869700320,300000.0,8/6/2014,,1999,3,5,NONE,NO,98059,47.4908,-122.154,NO,NONE,Average,8 Good,98059
1405,6052401631,345000.0,2/5/2015,,1960,4,5,NONE,NO,98198,47.4032,-122.314,NO,NONE,Good,8 Good,98198
1406,5089700260,283500.0,8/12/2014,,1978,3,5,NONE,NO,98055,47.4391,-122.193,NO,NONE,Average,8 Good,98055
1407,9473200105,425000.0,9/24/2014,,1911,3,4,NONE,N/A,98103,47.6872,-122.339,,NONE,Average,7 Average,98103
1408,6678900140,685000.0,3/19/2015,,1974,3,5,2.0,NO,98033,47.6621,-122.189,NO,FAIR,Average,8 Good,98033
1410,2171400218,245000.0,4/16/2015,,1960,3,3,NONE,NO,98178,47.4949,-122.255,NO,NONE,Average,6 Low Average,98178
1411,9122001231,585444.0,4/3/2015,,1962,3,4,3.0,NO,98144,47.5816,-122.296,NO,AVERAGE,Average,7 Average,98144
1413,8151601090,445000.0,8/1/2014,,1944,3,4,NONE,NO,98146,47.5067,-122.361,NO,NONE,Average,7 Average,98146
1414,6664900260,241000.0,2/19/2015,,1990,3,4,NONE,NO,98023,47.2904,-122.353,NO,NONE,Average,7 Average,98023
1416,952000055,530000.0,2/6/2015,,1927,4,4,NONE,NO,98126,47.5677,-122.376,NO,NONE,Good,7 Average,98126
1417,4292300024,350000.0,3/2/2015,,1948,3,4,NONE,N/A,98133,47.7352,-122.33,,NONE,Average,7 Average,98133
1419,9238450160,389000.0,4/28/2015,,1968,3,4,NONE,NO,98072,47.7677,-122.163,NO,NONE,Average,7 Average,98072
1422,3500100226,340895.0,12/29/2014,,1947,5,4,NONE,NO,98155,47.734,-122.301,NO,NONE,Very Good,7 Average,98155
1424,3751604974,350000.0,12/4/2014,,1993,3,4,NONE,NO,98001,47.2755,-122.271,NO,NONE,Average,7 Average,98001
1425,7852030320,470000.0,2/17/2015,,1999,3,4,NONE,NO,98065,47.5328,-121.879,NO,NONE,Average,7 Average,98065
1427,4299000030,354000.0,9/23/2014,,2005,3,5,NONE,NO,98042,47.3663,-122.129,NO,NONE,Average,8 Good,98042
1428,3886902590,470000.0,2/26/2015,,1920,4,3,NONE,NO,98033,47.6831,-122.186,NO,NONE,Good,6 Low Average,98033
1430,2861100030,265000.0,10/7/2014,,1950,4,3,NONE,NO,98108,47.5466,-122.304,NO,NONE,Good,6 Low Average,98108
1432,625049286,640000.0,8/15/2014,,1950,3,4,NONE,NO,98103,47.6857,-122.341,NO,NONE,Average,7 Average,98103
1433,133000135,290000.0,11/20/2014,,1929,4,4,NONE,NO,98168,47.5131,-122.313,NO,NONE,Good,7 Average,98168
1434,7214700830,480000.0,5/13/2014,,1976,3,5,NONE,NO,98077,47.7597,-122.079,NO,NONE,Average,8 Good,98077
1435,4473400045,535000.0,8/26/2014,,1954,5,4,2.0,NO,98144,47.5959,-122.293,NO,FAIR,Very Good,7 Average,98144
1437,1138010520,459000.0,6/1/2014,,1974,4,4,NONE,NO,98034,47.7148,-122.213,NO,NONE,Good,7 Average,98034
1439,8830400135,264950.0,3/5/2015,,1967,3,4,NONE,NO,98030,47.3632,-122.188,NO,NONE,Average,7 Average,98030
1440,5694000710,352950.0,11/7/2014,,1900,1,3,NONE,NO,98103,47.6598,-122.348,NO,NONE,Poor,6 Low Average,98103
1441,1951820070,491500.0,8/22/2014,,1974,4,5,NONE,NO,98006,47.5413,-122.174,NO,NONE,Good,8 Good,98006
1443,6703100070,369500.0,4/6/2015,,1952,4,4,NONE,NO,98155,47.7362,-122.319,NO,NONE,Good,7 Average,98155
1444,339350070,566000.0,3/18/2015,,2004,3,6,NONE,N/A,98052,47.68600000000001,-122.095,,NONE,Average,9 Better,98052
1445,7399300860,290000.0,8/25/2014,,1968,4,4,NONE,NO,98055,47.4621,-122.187,NO,NONE,Good,7 Average,98055
1447,8651430560,180000.0,5/22/2014,,1969,3,3,NONE,NO,98042,47.369,-122.077,NO,NONE,Average,6 Low Average,98042
1448,2228900270,215000.0,8/12/2014,,1944,4,3,NONE,NO,98133,47.771,-122.353,NO,NONE,Good,6 Low Average,98133
1449,2228900270,302000.0,2/12/2015,,1944,4,3,NONE,N/A,98133,47.771,-122.353,,NONE,Good,6 Low Average,98133
1450,6880200030,352500.0,4/10/2015,,1986,3,4,NONE,NO,98198,47.3855,-122.322,NO,NONE,Average,7 Average,98198
1451,7227501170,235867.0,6/26/2014,,1942,4,2,NONE,N/A,98056,47.496,-122.19,,NONE,Good,5 Fair,98056
1452,7504460200,500000.0,7/17/2014,,1978,3,5,NONE,NO,98074,47.624,-122.05,NO,NONE,Average,8 Good,98074
1453,1559900200,382000.0,3/26/2015,,1995,3,4,NONE,NO,98019,47.7462,-121.98,NO,NONE,Average,7 Average,98019
1454,546000400,515000.0,4/22/2015,,1930,3,4,NONE,NO,98117,47.6903,-122.38,NO,NONE,Average,7 Average,98117
1455,1596600060,250000.0,5/1/2015,,1919,3,3,NONE,NO,98144,47.5723,-122.304,NO,NONE,Average,6 Low Average,98144
1456,6021501920,672500.0,6/27/2014,,1939,4,4,NONE,N/A,98117,47.6876,-122.384,,NONE,Good,7 Average,98117
1459,2919700885,459000.0,8/26/2014,,1924,4,3,NONE,N/A,98117,47.6882,-122.365,,NONE,Good,6 Low Average,98117
1460,1951500030,140000.0,2/4/2015,,1959,3,4,NONE,NO,98032,47.3748,-122.294,NO,NONE,Average,7 Average,98032
1461,9550200310,495000.0,8/11/2014,,1905,3,4,NONE,NO,98103,47.6667,-122.333,NO,NONE,Average,7 Average,98103
1464,6370000070,359000.0,9/19/2014,,1955,4,4,NONE,NO,98125,47.7055,-122.3,NO,NONE,Good,7 Average,98125
1465,7935000125,440000.0,6/5/2014,,1900,3,3,NONE,NO,98136,47.5473,-122.396,NO,NONE,Average,6 Low Average,98136
1466,3034200058,400000.0,5/29/2014,,1965,3,4,NONE,N/A,98133,47.7224,-122.332,,NONE,Average,7 Average,98133
1467,2856102336,652000.0,3/25/2015,,1941,4,4,NONE,NO,98117,47.6785,-122.393,NO,NONE,Good,7 Average,98117
1468,2523039239,260000.0,5/30/2014,,1980,3,4,NONE,NO,98166,47.4574,-122.358,NO,NONE,Average,7 Average,98166
1470,2724069070,519500.0,2/20/2015,,1964,3,3,NONE,NO,98027,47.5326,-122.032,NO,NONE,Average,6 Low Average,98027
1471,6690500320,650000.0,10/27/2014,,1928,4,4,NONE,NO,98103,47.6861,-122.354,NO,NONE,Good,7 Average,98103
1472,2413301070,280000.0,3/24/2015,,1978,3,5,NONE,NO,98003,47.3251,-122.329,NO,NONE,Average,8 Good,98003
1473,1562100030,515000.0,9/10/2014,,1965,4,5,NONE,NO,98007,47.6219,-122.138,NO,NONE,Good,8 Good,98007
1474,7941140070,400000.0,3/18/2015,,1986,3,4,NONE,NO,98034,47.7159,-122.203,NO,NONE,Average,7 Average,98034
1475,1703050520,652100.0,4/14/2015,,2003,3,6,NONE,NO,98074,47.6297,-122.021,NO,NONE,Average,9 Better,98074
1476,2412600030,235000.0,6/23/2014,,1980,3,4,NONE,NO,98003,47.3054,-122.305,NO,NONE,Average,7 Average,98003
1478,11520030,640000.0,6/24/2014,,1997,3,6,NONE,NO,98052,47.6993,-122.115,NO,NONE,Average,9 Better,98052
1479,7202290140,455800.0,7/28/2014,,2002,3,4,NONE,NO,98053,47.6866,-122.043,NO,NONE,Average,7 Average,98053
1480,8161010060,504750.0,12/18/2014,,1993,3,5,NONE,NO,98014,47.6442,-121.898,NO,NONE,Average,8 Good,98014
1481,8562900710,483000.0,7/11/2014,,1992,3,6,NONE,NO,98074,47.6104,-122.06,NO,NONE,Average,9 Better,98074
1482,8888000055,530000.0,12/30/2014,,1950,5,3,3.0,N/A,98070,47.4781,-122.49,,AVERAGE,Very Good,6 Low Average,98070
1483,3395800295,250000.0,7/11/2014,,1956,3,3,NONE,NO,98146,47.4814,-122.341,NO,NONE,Average,6 Low Average,98146
1484,5557320030,229950.0,9/24/2014,,1994,3,4,NONE,N/A,98023,47.3155,-122.347,,NONE,Average,7 Average,98023
1486,5202500030,514000.0,4/1/2015,,1977,3,4,NONE,NO,98052,47.6681,-122.143,NO,NONE,Average,7 Average,98052
1487,5561300640,532000.0,5/6/2015,,1977,4,5,NONE,NO,98027,47.4672,-122.006,NO,NONE,Good,8 Good,98027
1488,3449900030,423000.0,9/11/2014,,2004,3,5,NONE,NO,98059,47.4981,-122.162,NO,NONE,Average,8 Good,98059
1489,952003435,420000.0,8/26/2014,,1922,5,3,3.0,NO,98126,47.5649,-122.38,NO,AVERAGE,Very Good,6 Low Average,98126
1490,6204200340,521000.0,11/10/2014,,1988,3,5,NONE,N/A,98011,47.737,-122.201,,NONE,Average,8 Good,98011
1491,1737100830,577000.0,2/5/2015,,1979,3,5,NONE,NO,98033,47.6988,-122.169,NO,NONE,Average,8 Good,98033
1492,2207200520,425000.0,9/29/2014,,1956,3,4,NONE,NO,98007,47.603,-122.132,NO,NONE,Average,7 Average,98007
1493,3818400060,495000.0,10/31/2014,,2004,3,5,NONE,N/A,98028,47.7719,-122.235,,NONE,Average,8 Good,98028
1494,9264960560,340000.0,10/1/2014,,1987,3,6,NONE,N/A,98023,47.3026,-122.351,,NONE,Average,9 Better,98023
1495,6362900172,499950.0,9/23/2014,,2014,3,5,NONE,NO,98144,47.596,-122.298,NO,NONE,Average,8 Good,98144
1498,4324200060,249000.0,3/12/2015,,1970,3,4,NONE,NO,98031,47.4216,-122.174,NO,NONE,Average,7 Average,98031
1499,3830620710,206135.0,6/13/2014,,1978,4,4,NONE,NO,98030,47.3527,-122.178,NO,NONE,Good,7 Average,98030
1500,3276900030,300000.0,10/6/2014,,1968,4,4,NONE,NO,98055,47.444,-122.19,NO,NONE,Good,7 Average,98055
1501,4058800830,612000.0,3/18/2015,,1949,3,5,4.0,NO,98178,47.506,-122.241,NO,GOOD,Average,8 Good,98178
1503,8581200030,230000.0,2/24/2015,,1970,4,4,NONE,NO,98023,47.2964,-122.376,NO,NONE,Good,7 Average,98023
1505,2214800270,355000.0,9/25/2014,,1979,4,4,NONE,NO,98001,47.3396,-122.256,NO,NONE,Good,7 Average,98001
1506,7312000240,442000.0,6/23/2014,,1990,3,6,NONE,N/A,98059,47.5148,-122.159,,NONE,Average,9 Better,98059
1507,8562890560,399000.0,6/26/2014,,2001,3,5,NONE,NO,98042,47.3786,-122.126,NO,NONE,Average,8 Good,98042
1508,4136930310,360000.0,11/6/2014,,1999,3,6,NONE,NO,98092,47.2593,-122.222,NO,NONE,Average,9 Better,98092
1509,1328330350,390000.0,2/13/2015,,1978,3,5,NONE,NO,98058,47.4425,-122.133,NO,NONE,Average,8 Good,98058
1510,5255690060,413000.0,3/18/2015,,1977,3,5,NONE,NO,98011,47.7752,-122.197,NO,NONE,Average,8 Good,98011
1511,402000260,190000.0,2/11/2015,,1951,3,3,NONE,NO,98118,47.5294,-122.276,NO,NONE,Average,6 Low Average,98118
1512,7787110060,432900.0,10/13/2014,,1998,3,5,NONE,NO,98045,47.4849,-121.782,NO,NONE,Average,8 Good,98045
1513,8651580310,621138.0,5/28/2014,,1986,3,6,NONE,N/A,98074,47.6482,-122.072,,NONE,Average,9 Better,98074
1514,3705000060,270000.0,6/4/2014,,2003,3,4,NONE,NO,98042,47.4203,-122.157,NO,NONE,Average,7 Average,98042
1515,7525410060,610000.0,1/9/2015,,1980,3,5,NONE,NO,98075,47.5739,-122.032,NO,NONE,Average,8 Good,98075
1516,3295700060,500000.0,6/2/2014,,1941,5,4,3.0,NO,98108,47.559,-122.298,NO,AVERAGE,Very Good,7 Average,98108
1518,3728800320,264000.0,5/29/2014,,1958,4,4,NONE,NO,98042,47.3658,-122.148,NO,NONE,Good,7 Average,98042
1519,6003501535,550000.0,8/28/2014,,1901,3,5,NONE,NO,98102,47.6209,-122.317,NO,NONE,Average,8 Good,98102
1520,2621750340,337000.0,10/15/2014,,1997,3,5,NONE,NO,98042,47.3724,-122.108,NO,NONE,Average,8 Good,98042
1521,3445000274,170000.0,5/13/2015,,1962,4,3,NONE,NO,98198,47.4167,-122.302,NO,NONE,Good,6 Low Average,98198
1522,3288200030,405000.0,8/29/2014,,1972,4,4,NONE,NO,98034,47.7321,-122.185,NO,NONE,Good,7 Average,98034
1524,2558730070,425000.0,8/25/2014,,1983,4,4,NONE,NO,98034,47.7223,-122.174,NO,NONE,Good,7 Average,98034
1526,8016300030,555000.0,11/3/2014,,1966,3,5,NONE,NO,98008,47.5968,-122.127,NO,NONE,Average,8 Good,98008
1530,8165500830,409900.0,3/27/2015,,2013,3,5,NONE,NO,98106,47.5389,-122.367,NO,NONE,Average,8 Good,98106
1532,4444800045,657500.0,4/20/2015,,1947,4,4,4.0,NO,98117,47.6981,-122.4,NO,GOOD,Good,7 Average,98117
1535,6067900640,391000.0,4/20/2015,,1977,4,5,NONE,NO,98006,47.5455,-122.184,NO,NONE,Good,8 Good,98006
1536,4279200060,420000.0,12/30/2014,,2000,3,5,NONE,NO,98059,47.4979,-122.153,NO,NONE,Average,8 Good,98059
1538,5253300397,415000.0,4/9/2015,,1956,5,5,NONE,NO,98133,47.75100000000001,-122.338,NO,NONE,Very Good,8 Good,98133
1539,1769600204,350000.0,2/25/2015,,1946,3,5,NONE,NO,98146,47.5038,-122.379,NO,NONE,Average,8 Good,98146
1540,1176001195,375000.0,6/21/2014,,1948,4,4,NONE,NO,98107,47.6684,-122.401,NO,NONE,Good,7 Average,98107
1542,6071600270,495000.0,6/3/2014,,1961,4,5,NONE,NO,98006,47.5491,-122.17,NO,NONE,Good,8 Good,98006
1543,1311100520,250000.0,4/14/2015,,1962,3,4,NONE,NO,98001,47.3386,-122.288,NO,NONE,Average,7 Average,98001
1544,1402200070,365000.0,10/13/2014,,1968,4,5,NONE,N/A,98058,47.43899999999999,-122.144,,NONE,Good,8 Good,98058
1545,1419700270,503000.0,5/7/2014,,1980,5,4,NONE,NO,98034,47.7163,-122.212,NO,NONE,Very Good,7 Average,98034
1546,5126900310,150000.0,3/25/2015,,1944,4,3,NONE,N/A,98058,47.4752,-122.172,,NONE,Good,6 Low Average,98058
1547,8816400885,450000.0,10/8/2014,,1912,4,4,NONE,NO,98105,47.6684,-122.314,NO,NONE,Good,7 Average,98105
1548,5412100550,355000.0,12/8/2014,,2001,3,5,NONE,NO,98001,47.2609,-122.289,NO,NONE,Average,8 Good,98001
1549,7203000465,245000.0,10/18/2014,,1972,4,4,NONE,NO,98003,47.346,-122.315,NO,NONE,Good,7 Average,98003
1550,1862900160,265900.0,7/3/2014,,1992,4,4,NONE,NO,98031,47.4053,-122.181,NO,NONE,Good,7 Average,98031
1551,984220240,299000.0,11/25/2014,,1975,3,4,NONE,NO,98058,47.4339,-122.167,NO,NONE,Average,7 Average,98058
1553,1138000160,343000.0,9/8/2014,,1972,4,4,NONE,NO,98034,47.7143,-122.211,NO,NONE,Good,7 Average,98034
1554,9406520550,307500.0,10/27/2014,,1994,3,4,NONE,NO,98038,47.3646,-122.037,NO,NONE,Average,7 Average,98038
1556,7214700160,610000.0,5/9/2014,,1976,4,5,NONE,NO,98077,47.7591,-122.073,NO,NONE,Good,8 Good,98077
1558,1972201820,610000.0,10/16/2014,,1919,5,4,NONE,NO,98103,47.6515,-122.346,NO,NONE,Very Good,7 Average,98103
1559,9477000060,434500.0,3/31/2015,,1967,4,4,NONE,NO,98034,47.7335,-122.193,NO,NONE,Good,7 Average,98034
1560,7932000041,602500.0,5/12/2015,,1979,4,7,NONE,N/A,98058,47.4291,-122.177,,NONE,Good,10 Very Good,98058
1561,1231000520,607010.0,11/18/2014,,2002,3,5,NONE,NO,98118,47.5553,-122.269,NO,NONE,Average,8 Good,98118
1562,7522500070,610000.0,2/4/2015,,1947,3,4,NONE,NO,98117,47.68600000000001,-122.395,NO,NONE,Average,7 Average,98117
1564,5560000070,199990.0,7/7/2014,,1961,3,3,NONE,NO,98023,47.32899999999999,-122.338,NO,NONE,Average,6 Low Average,98023
1565,1545804460,294000.0,4/1/2015,,1987,3,4,NONE,NO,98038,47.3643,-122.049,NO,NONE,Average,7 Average,98038
1568,7853300070,539950.0,8/18/2014,,2006,3,4,NONE,NO,98065,47.5369,-121.888,NO,NONE,Average,7 Average,98065
1569,934300140,284950.0,3/23/2015,,1962,4,4,NONE,NO,98198,47.3708,-122.311,NO,NONE,Good,7 Average,98198
1571,1974200060,525000.0,4/24/2015,,1967,3,4,NONE,NO,98034,47.7104,-122.24,NO,NONE,Average,7 Average,98034
1572,7300410060,303000.0,4/25/2015,,1999,3,5,NONE,NO,98092,47.3311,-122.17,NO,NONE,Average,8 Good,98092
1574,7888000390,140000.0,6/27/2014,,1959,3,4,NONE,NO,98198,47.3699,-122.309,NO,NONE,Average,7 Average,98198
1575,7888000390,235000.0,4/1/2015,,1959,3,4,NONE,NO,98198,47.3699,-122.309,NO,NONE,Average,7 Average,98198
1576,1529300435,440000.0,11/20/2014,,1903,3,4,NONE,NO,98103,47.698,-122.351,NO,NONE,Average,7 Average,98103
1577,2960900045,605000.0,7/18/2014,,1940,4,4,NONE,NO,98126,47.5765,-122.378,NO,NONE,Good,7 Average,98126
1578,3959400135,380000.0,6/2/2014,,1950,3,5,NONE,NO,98108,47.5625,-122.316,NO,NONE,Average,8 Good,98108
1579,7972600765,352000.0,6/25/2014,,1925,3,4,NONE,NO,98106,47.5308,-122.35,NO,NONE,Average,7 Average,98106
1580,7214810550,420000.0,4/13/2015,,1979,4,4,NONE,NO,98072,47.7559,-122.148,NO,NONE,Good,7 Average,98072
1583,8019200030,300000.0,9/26/2014,,1933,4,3,NONE,NO,98168,47.495,-122.318,NO,NONE,Good,6 Low Average,98168
1585,3013301525,453500.0,10/13/2014,,1951,5,4,2.0,NO,98136,47.5286,-122.383,NO,FAIR,Very Good,7 Average,98136
1586,3303100075,443500.0,10/14/2014,,1972,4,5,NONE,NO,98177,47.7735,-122.363,NO,NONE,Good,8 Good,98177
1587,2004100075,332000.0,3/26/2015,,1954,3,4,NONE,NO,98155,47.737,-122.325,NO,NONE,Average,7 Average,98155
1588,4221270340,655000.0,3/27/2015,,2004,3,5,NONE,NO,98075,47.591,-122.017,NO,NONE,Average,8 Good,98075
1589,7177300575,475000.0,9/3/2014,,1950,3,4,NONE,N/A,98115,47.6844,-122.302,,NONE,Average,7 Average,98115
1590,1471630350,372500.0,10/24/2014,,1988,3,4,NONE,NO,98045,47.4711,-121.752,NO,NONE,Average,7 Average,98045
1592,8815400105,500000.0,6/3/2014,,1945,5,4,NONE,N/A,98115,47.6743,-122.285,,NONE,Very Good,7 Average,98115
1594,3333002440,327500.0,6/4/2014,,1989,3,4,NONE,NO,98118,47.5427,-122.288,NO,NONE,Average,7 Average,98118
1595,2130702205,390000.0,4/6/2015,,1913,3,4,NONE,NO,98019,47.7429,-121.981,NO,NONE,Average,7 Average,98019
1596,2159900060,451101.0,1/13/2015,,1985,4,5,NONE,N/A,98007,47.6214,-122.153,,NONE,Good,8 Good,98007
1597,194000575,455000.0,10/14/2014,,1914,3,4,3.0,NO,98116,47.5658,-122.389,NO,AVERAGE,Average,7 Average,98116
1598,1531000140,650000.0,7/1/2014,,2004,3,7,NONE,NO,98010,47.3432,-122.025,NO,NONE,Average,10 Very Good,98010
1602,3021059244,249950.0,8/14/2014,,1968,4,4,NONE,NO,98002,47.2844,-122.216,NO,NONE,Good,7 Average,98002
1603,925049360,512000.0,4/28/2015,,1926,4,3,NONE,NO,98105,47.6694,-122.298,NO,NONE,Good,6 Low Average,98105
1605,4137010240,336000.0,7/16/2014,,1986,3,5,NONE,NO,98092,47.2621,-122.218,NO,NONE,Average,8 Good,98092
1606,9368700341,285000.0,8/22/2014,,1955,5,3,NONE,NO,98178,47.504,-122.26,NO,NONE,Very Good,6 Low Average,98178
1607,3832310350,229900.0,10/21/2014,,1981,3,4,NONE,NO,98032,47.3717,-122.277,NO,NONE,Average,7 Average,98032
1608,324000350,667500.0,4/15/2015,,1931,4,5,NONE,NO,98116,47.5718,-122.385,NO,NONE,Good,8 Good,98116
1609,9407101840,378000.0,6/20/2014,,1978,3,4,NONE,N/A,98045,47.4491,-121.78,,NONE,Average,7 Average,98045
1610,1422300140,454000.0,9/5/2014,,1991,3,5,NONE,NO,98045,47.46,-121.708,NO,NONE,Average,8 Good,98045
1611,6127011000,537500.0,5/8/2014,,2005,3,4,NONE,NO,98075,47.5928,-122.004,NO,NONE,Average,7 Average,98075
1612,2624049117,425000.0,9/3/2014,,1926,4,3,NONE,N/A,98118,47.5387,-122.265,,NONE,Good,6 Low Average,98118
1613,3295750550,290000.0,11/24/2014,,1998,3,4,NONE,NO,98030,47.3836,-122.184,NO,NONE,Average,7 Average,98030
1614,7960100260,349500.0,7/1/2014,,1963,3,4,NONE,NO,98122,47.6099,-122.297,NO,NONE,Average,7 Average,98122
1615,7625700012,370000.0,12/2/2014,,2006,3,4,NONE,NO,98136,47.5554,-122.382,NO,NONE,Average,7 Average,98136
1616,5418200295,549500.0,3/9/2015,,1961,4,5,NONE,NO,98125,47.703,-122.281,NO,NONE,Good,8 Good,98125
1617,7454000295,245000.0,1/30/2015,,1942,3,3,NONE,NO,98126,47.5165,-122.376,NO,NONE,Average,6 Low Average,98126
1618,8100000060,208000.0,7/29/2014,,1994,3,4,NONE,NO,98010,47.3134,-122.023,NO,NONE,Average,7 Average,98010
1619,1310500550,248000.0,12/20/2014,,1966,4,5,NONE,NO,98032,47.3627,-122.285,NO,NONE,Good,8 Good,98032
1620,9485950310,610000.0,10/3/2014,,1984,5,6,NONE,NO,98042,47.351000000000006,-122.087,NO,NONE,Very Good,9 Better,98042
1621,4213910030,550000.0,4/1/2015,,1999,3,5,NONE,NO,98155,47.7667,-122.33,NO,NONE,Average,8 Good,98155
1623,2143700861,192000.0,10/30/2014,,1940,3,3,NONE,NO,98055,47.4785,-122.229,NO,NONE,Average,6 Low Average,98055
1624,5016003230,169317.0,2/18/2015,,1908,3,4,3.0,NO,98112,47.6248,-122.301,NO,AVERAGE,Average,7 Average,98112
1627,6414600070,210000.0,6/17/2014,,1948,3,3,NONE,N/A,98133,47.7234,-122.333,,NONE,Average,6 Low Average,98133
1628,8645500160,180500.0,1/7/2015,,1973,3,4,NONE,NO,98058,47.4676,-122.184,NO,NONE,Average,7 Average,98058
1629,8651520240,540000.0,7/28/2014,,1984,3,6,NONE,NO,98074,47.6471,-122.057,NO,NONE,Average,9 Better,98074
1630,9408300310,520000.0,6/24/2014,,1984,3,6,NONE,NO,98072,47.7455,-122.112,NO,NONE,Average,9 Better,98072
1631,4202400135,177500.0,6/26/2014,,1968,3,4,NONE,NO,98055,47.4904,-122.222,NO,NONE,Average,7 Average,98055
1632,7129300935,415000.0,11/5/2014,,1956,4,5,3.0,NO,98118,47.5119,-122.255,NO,AVERAGE,Good,8 Good,98118
1633,8143000310,495000.0,9/9/2014,,1968,5,4,NONE,NO,98034,47.7289,-122.201,NO,NONE,Very Good,7 Average,98034
1634,6082400152,325000.0,3/4/2015,,1966,3,5,NONE,NO,98168,47.4838,-122.299,NO,NONE,Average,8 Good,98168
1635,6838000520,440000.0,2/20/2015,,1985,3,4,NONE,NO,98052,47.6819,-122.161,NO,NONE,Average,7 Average,98052
1636,4023500118,411000.0,7/23/2014,,1959,4,4,NONE,NO,98155,47.7626,-122.297,NO,NONE,Good,7 Average,98155
1638,7922800320,561750.0,10/16/2014,,1962,4,4,3.0,NO,98008,47.588,-122.118,NO,AVERAGE,Good,7 Average,98008
1640,3787000140,450000.0,9/1/2014,,1985,3,5,NONE,N/A,98034,47.7286,-122.168,,NONE,Average,8 Good,98034
1641,646910030,238000.0,11/4/2014,,2004,3,4,NONE,NO,98055,47.4328,-122.196,NO,NONE,Average,7 Average,98055
1642,5515600075,299000.0,12/5/2014,,1974,3,4,NONE,NO,98001,47.3192,-122.287,NO,NONE,Average,7 Average,98001
1643,1377300135,570000.0,10/17/2014,,1941,4,4,NONE,NO,98199,47.6446,-122.403,NO,NONE,Good,7 Average,98199
1644,5469501940,340000.0,6/4/2014,,1978,4,5,NONE,NO,98042,47.3845,-122.154,NO,NONE,Good,8 Good,98042
1645,9276200890,450000.0,4/29/2015,,1912,3,3,NONE,N/A,98116,47.5803,-122.393,,NONE,Average,6 Low Average,98116
1646,6385910260,272750.0,9/10/2014,,1966,3,4,NONE,NO,98146,47.4982,-122.345,NO,NONE,Average,7 Average,98146
1647,5101402482,520000.0,7/24/2014,,1949,4,3,NONE,NO,98115,47.6956,-122.303,NO,NONE,Good,6 Low Average,98115
1648,9353300140,284950.0,6/18/2014,,1960,5,4,NONE,NO,98059,47.4887,-122.133,NO,NONE,Very Good,7 Average,98059
1649,5379801600,255000.0,4/24/2015,,1949,3,4,NONE,NO,98188,47.4577,-122.289,NO,NONE,Average,7 Average,98188
1650,6082400260,231500.0,11/12/2014,,1941,5,4,NONE,NO,98168,47.4832,-122.299,NO,NONE,Very Good,7 Average,98168
1651,2025079033,415000.0,12/10/2014,,1979,3,5,3.0,NO,98014,47.6331,-121.945,NO,AVERAGE,Average,8 Good,98014
1652,6181430800,330000.0,1/5/2015,,2006,3,4,NONE,NO,98001,47.3012,-122.285,NO,NONE,Average,7 Average,98001
1653,3649100473,365000.0,5/28/2014,,1963,3,4,NONE,NO,98028,47.737,-122.243,NO,NONE,Average,7 Average,98028
1654,2011400791,425000.0,10/7/2014,2004.0,1928,3,4,NONE,NO,98198,47.401,-122.319,NO,NONE,Average,7 Average,98198
